date,location_key,location_id,location_name,latitude,longitude,elevation_m,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,humidity,solar_radiation,flood_event,flood_severity,damages_inr_crore,warnings,source_url,notes
2023-12-29,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.0,-0.3,19.1,0.0,,3.7,9.792000000000002,1021.2,,39.29,11.23,0,,,,,
2023-12-30,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.07,2.46,10.07,0.0,,4.248,8.424,793.1999999999999,,49.84,10.16,0,,,,,
2023-12-30,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.1,3.0,17.7,0.0,,3.4,9.216000000000001,1020.4,,59.82,9.72,0,,,,,
2023-12-31,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.04,0.62,12.28,0.0,,4.248,6.84,793.3,,46.25,12.07,0,,,,,
2023-12-31,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.4,-0.3,19.1,0.0,,4.2,7.884,1020.6,,50.9,11.31,0,,,,,
2024-01-01,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.38,2.03,11.77,0.0,,4.32,9.251999999999999,793.1,,37.66,12.54,0,,,,,
2024-01-01,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.3,0.6,18.6,0.0,,4.4,7.272,1020.3,,35.59,12.29,0,,,,,
2024-01-02,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.2,1.23,12.31,0.0,,4.6080000000000005,10.188,791.5,,37.69,12.28,0,,,,,
2024-01-02,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.1,-1.3,18.9,0.0,,3.6,8.028,1018.5,,34.98,12.33,0,,,,,
2024-01-03,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.82,1.03,8.17,0.0,,3.7800000000000002,8.604000000000001,792.0,,50.98,9.48,0,,,,,
2024-01-03,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.3,0.7,15.7,0.0,,3.4,10.98,1018.4,,54.72,10.65,0,,,,,
2024-01-04,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.94,0.33,10.09,0.0,,4.572,9.576,792.2,,43.01,9.53,0,,,,,
2024-01-04,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.0,0.2,16.7,0.0,,2.4,9.036,1018.6,,52.0,9.48,0,,,,,
2024-01-05,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.66,0.25,9.28,0.0,,4.392,8.712,791.9,,46.25,9.94,0,,,,,
2024-01-05,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.9,0.7,17.7,0.0,,3.8,9.972,1018.8,,50.99,10.14,0,,,,,
2024-01-06,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.37,-0.88,10.13,0.0,,4.86,8.784,793.1999999999999,,44.79,11.09,0,,,,,
2024-01-06,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.7,-1.3,18.2,0.0,,3.8,10.152,1021.0,,50.47,10.89,0,,,,,
2024-01-07,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.4,-0.95,10.29,0.0,,5.04,9.324,793.7,,43.51,10.43,0,,,,,
2024-01-07,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.0,-0.8,18.7,0.0,,3.9,11.484,1020.9,,50.11,11.54,0,,,,,
2024-01-08,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,2.74,-0.87,8.74,0.0,,5.004,10.296,793.0,,47.77,8.62,0,,,,,
2024-01-08,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.2,-1.3,11.7,0.0,,3.5,9.972,1020.3,,54.26,6.67,0,,,,,
2024-01-09,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.59,-0.87,10.42,0.0,,4.968,10.548,793.5,,43.3,12.09,0,,,,,
2024-01-09,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.2,-1.3,17.7,0.0,,3.2,8.316,1021.4,,47.16,11.61,0,,,,,
2024-01-10,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.72,0.2,12.12,0.0,,5.076,9.972,792.8,,35.43,13.13,0,,,,,
2024-01-10,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.1,-2.3,17.2,0.0,,3.3,7.74,1020.1,,36.79,12.34,0,,,,,
2024-01-11,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.84,-1.16,12.84,0.0,,5.22,9.288,792.9000000000001,,35.46,12.89,0,,,,,
2024-01-11,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.9,-1.4,19.7,0.0,,3.7,12.564000000000002,1019.3,,37.93,12.51,0,,,,,
2024-01-12,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.26,1.31,12.72,0.0,,4.068,6.228,792.8,,34.99,10.13,0,,,,,
2024-01-12,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.6,-1.8,18.7,0.0,,2.7,9.18,1018.7,,40.83,11.64,0,,,,,
2024-01-13,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.65,1.72,11.86,0.0,,4.968,11.808,792.0,,41.7,12.23,0,,,,,
2024-01-13,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.9,4.1,20.8,0.0,,3.5,14.940000000000001,1017.8,,44.78,11.13,0,,,,,
2024-01-14,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.36,0.13,12.93,0.0,,4.5360000000000005,8.424,792.3000000000001,,35.19,12.82,0,,,,,
2024-01-14,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.3,-1.4,20.4,0.0,,3.6,7.992000000000001,1019.0,,39.43,12.41,0,,,,,
2024-01-15,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.13,1.72,13.03,0.0,,3.9240000000000004,8.46,791.3,,35.09,13.27,0,,,,,
2024-01-15,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.3,-1.6,20.4,0.0,,4.0,9.395999999999999,1017.1,,39.97,12.19,0,,,,,
2024-01-16,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.82,1.82,10.07,0.0,,3.42,9.072000000000001,789.0,,42.95,12.81,0,,,,,
2024-01-16,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.4,-1.3,17.9,0.0,,4.0,6.8759999999999994,1014.6,,52.4,12.01,0,,,,,
2024-01-17,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.45,-0.05,9.26,0.0,,3.564,7.164,789.9,,46.82,12.59,0,,,,,
2024-01-17,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.1,-2.3,16.7,0.0,,3.5,6.264,1016.6,,53.47,12.93,0,,,,,
2024-01-18,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.65,-1.01,10.19,0.0,,4.752000000000001,8.532,791.1,,46.46,12.72,0,,,,,
2024-01-18,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.3,-2.3,16.9,0.0,,3.2,8.244,1018.3,,55.91,12.77,0,,,,,
2024-01-19,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.28,0.13,10.44,0.0,,4.932,10.908,791.5,,46.02,12.8,0,,,,,
2024-01-19,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.9,-1.3,16.7,0.0,,2.9,9.936,1018.2,,54.44,12.41,0,,,,,
2024-01-20,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.82,0.47,9.63,0.0,,4.032000000000001,10.584,791.9,,49.4,12.95,0,,,,,
2024-01-20,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.7,-2.3,16.9,0.0,,2.8,4.248,1018.6,,48.91,12.74,0,,,,,
2024-01-21,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.03,-0.04,13.07,0.0,,4.32,9.54,792.0,,36.01,13.94,0,,,,,
2024-01-21,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.9,-1.7,17.7,0.0,,3.4,9.18,1017.5,,34.97,14.16,0,,,,,
2024-01-22,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.34,0.97,10.76,0.0,,4.14,11.124,791.4,,36.91,11.18,0,,,,,
2024-01-22,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.2,-3.3,17.9,0.0,,2.7,10.224,1016.8,,34.4,12.78,0,,,,,
2024-01-23,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.32,0.21,9.64,0.0,,4.176,11.592,791.2,,47.21,11.01,0,,,,,
2024-01-23,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.0,-3.3,16.7,0.0,,2.4,6.408,1018.2,,38.14,13.31,0,,,,,
2024-01-24,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,2.8,-0.2,8.46,0.0,,4.104,11.412,791.0,,44.65,12.81,0,,,,,
2024-01-24,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.2,-2.3,15.7,0.0,,2.7,12.24,1018.0,,42.58,14.12,0,,,,,
2024-01-25,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,2.57,-1.01,7.41,0.0,,3.636,10.44,792.5,,55.16,9.44,0,,,,,
2024-01-25,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.2,-2.3,14.7,2.0,,2.7,11.808,1021.0,,68.95,9.36,0,,,,,
2024-01-26,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,0.52,-1.91,5.03,0.0,,3.9960000000000004,10.476,793.5,,78.86,10.33,0,,,,,
2024-01-26,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.5,1.4,13.6,2.8,,3.6,12.24,1025.0,,81.89,7.43,0,,,,,
2024-01-27,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.06,-0.67,10.23,0.0,,3.8880000000000003,10.512,793.8,,55.45,12.38,0,,,,,
2024-01-27,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.7,-1.3,15.8,0.0,,3.2,10.944,1022.8,,67.68,11.54,0,,,,,
2024-01-28,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,1.81,-0.63,5.56,7.44,,3.8520000000000003,8.46,791.2,,83.7,4.35,0,,,,,
2024-01-28,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.3,2.2,8.7,17.5,,2.8,11.16,1021.1,,85.8,4.97,0,,,,,
2024-01-29,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,0.44,-1.48,3.73,7.75,,3.204,5.652,792.0999999999999,,85.74,6.15,0,,,,,
2024-01-29,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.2,1.7,6.7,27.7,,2.6,10.98,1022.2,,93.97,6.63,0,,,,,
2024-01-30,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,0.87,-2.28,4.85,4.77,,4.176,10.620000000000001,789.9,,87.21,5.6,0,,,,,
2024-01-30,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.3,0.1,4.7,3.3,,3.5,11.124,1019.4,,92.43,4.07,0,,,,,
2024-01-31,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-0.47,-1.84,2.16,18.22,,6.66,17.748,786.8000000000001,,96.25,3.09,0,,,,,
2024-01-31,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.5,0.1,4.2,29.1,,3.1,16.812,1016.4,,95.49,5.03,0,,,,,
2024-02-01,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-3.81,-8.81,0.18,2.51,,2.8440000000000003,4.932,786.8000000000001,,74.27,12.57,0,,,,,
2024-02-01,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.9,-6.8,8.2,2.1,,5.1,6.336,1017.0,,75.05,14.84,0,,,,,
2024-02-02,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-4.53,-10.58,1.91,0.0,,4.716,6.984,792.0999999999999,,60.45,14.95,0,,,,,
2024-02-02,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.2,-5.4,10.7,0.1,,5.9,7.524,1025.3,,78.91,14.17,0,,,,,
2024-02-03,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-2.6,-5.61,0.24,4.79,,4.104,7.704000000000001,790.1999999999999,,84.3,2.38,0,,,,,
2024-02-03,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.6,-1.5,4.7,22.5,,4.2,11.556000000000001,1021.9,,91.23,11.07,0,,,,,
2024-02-04,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-2.47,-6.76,0.15,4.06,,3.6,7.632000000000001,788.7,,85.45,8.32,0,,,,,
2024-02-04,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.1,-0.5,10.7,19.9,,3.5,8.532,1019.1,,94.08,14.2,0,,,,,
2024-02-05,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-3.85,-10.26,3.17,0.02,,5.148,9.144,790.0,,67.88,14.9,0,,,,,
2024-02-05,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.4,-1.7,12.8,0.0,,5.0,7.920000000000001,1021.0,,83.38,15.1,0,,,,,
2024-02-06,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-2.07,-6.54,4.17,0.01,,3.8520000000000003,5.652,791.2,,59.21,15.03,0,,,,,
2024-02-06,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.2,-1.4,12.9,0.0,,4.8,8.1,1023.0,,77.22,14.59,0,,,,,
2024-02-07,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-1.98,-7.57,4.65,0.0,,4.176,7.128,793.7,,53.54,15.44,0,,,,,
2024-02-07,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.1,-2.1,14.1,0.0,,5.6,7.596,1024.5,,68.7,14.72,0,,,,,
2024-02-08,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,0.21,-8.18,9.76,0.0,,5.688000000000001,11.916,794.5999999999999,,40.88,16.5,0,,,,,
2024-02-08,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.9,-2.8,16.9,0.0,,7.2,11.664000000000001,1022.0,,60.1,16.35,0,,,,,
2024-02-09,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,1.49,-4.64,10.5,0.0,,5.508,9.288,792.8,,42.57,17.15,0,,,,,
2024-02-09,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.2,-2.0,19.7,0.0,,5.2,9.972,1019.9,,55.71,16.91,0,,,,,
2024-02-10,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,2.43,-4.15,11.24,0.0,,5.004,8.748000000000001,796.3,,43.18,17.02,0,,,,,
2024-02-10,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.6,-1.4,19.7,0.0,,5.5,9.684,1024.4,,56.1,16.6,0,,,,,
2024-02-11,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.29,-4.55,12.17,0.0,,4.752000000000001,6.768,795.9000000000001,,43.87,16.98,0,,,,,
2024-02-11,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.8,-0.9,20.7,0.0,,6.5,10.116,1023.9,,56.19,17.07,0,,,,,
2024-02-12,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.38,-3.32,10.46,0.0,,4.896000000000001,7.632000000000001,795.1,,48.33,13.8,0,,,,,
2024-02-12,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.1,0.8,19.1,0.0,,5.6,9.432,1022.9,,61.32,15.11,0,,,,,
2024-02-13,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.29,-2.2,11.71,0.0,,4.5360000000000005,6.912,794.7,,41.57,17.11,0,,,,,
2024-02-13,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.9,-0.3,20.7,0.0,,6.3,7.488,1023.4,,58.67,17.15,0,,,,,
2024-02-14,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.02,-2.15,13.34,0.0,,5.472,7.992000000000001,795.8,,40.91,17.45,0,,,,,
2024-02-14,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.4,-0.3,21.7,0.0,,6.6,10.116,1023.4,,50.25,17.7,0,,,,,
2024-02-15,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.61,-0.28,15.1,0.0,,5.328,9.0,795.1,,37.6,17.79,0,,,,,
2024-02-15,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.0,0.5,22.7,0.0,,6.4,11.052,1022.2,,44.79,17.76,0,,,,,
2024-02-16,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.15,2.69,13.97,0.0,,5.076,11.735999999999999,795.3,,42.9,17.61,0,,,,,
2024-02-16,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.0,1.4,21.9,0.0,,5.3,10.944,1022.9,,52.11,16.86,0,,,,,
2024-02-17,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.22,1.99,11.78,0.34,,4.752000000000001,12.816,791.3,,55.05,12.94,0,,,,,
2024-02-17,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.5,3.9,15.7,0.0,,4.4,15.696000000000002,1018.4,,69.85,9.64,0,,,,,
2024-02-18,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,0.86,-1.22,2.22,14.16,,3.528,7.668,787.4,,89.17,1.92,0,,,,,
2024-02-18,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.1,2.8,9.4,44.8,,3.3,12.744,1014.7,,90.56,4.31,0,,,,,
2024-02-19,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-1.02,-2.05,-0.58,54.37,,4.572,8.28,782.5,,99.21,2.12,0,,,,,
2024-02-19,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.8,-0.1,5.1,72.1,3.0,3.1,16.92,1008.1,,98.19,3.44,0,,,,,
2024-02-20,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-4.28,-9.76,-0.29,3.22,,3.744,6.444,785.6,,79.97,15.91,0,,,,,
2024-02-20,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.8,-2.0,11.7,0.4,,4.3,10.008,1013.7,,76.72,18.29,0,,,,,
2024-02-21,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-5.16,-11.77,2.04,0.85,,4.716,7.164,786.5,,64.64,15.53,0,,,,,
2024-02-21,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.9,-2.5,11.9,0.2,,5.2,12.348,1016.2,,72.75,18.19,0,,,,,
2024-02-22,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-3.64,-9.52,2.35,0.09,,4.788,6.372,788.6,,65.31,15.86,0,,,,,
2024-02-22,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.3,-2.0,11.7,0.5,,5.2,6.48,1019.0,,70.51,17.74,0,,,,,
2024-02-23,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-1.85,-8.13,4.89,0.0,,4.248,8.64,789.9,,56.72,16.85,0,,,,,
2024-02-23,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.1,-2.5,14.7,0.0,,5.4,9.360000000000001,1019.2,,65.14,18.87,0,,,,,
2024-02-24,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-1.29,-5.57,3.42,0.0,,4.6080000000000005,8.208,789.8000000000001,,58.63,16.33,0,,,,,
2024-02-24,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.1,-2.2,12.7,0.0,,5.4,8.424,1020.1,,77.74,12.5,0,,,,,
2024-02-25,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-2.13,-7.8,3.36,0.0,,4.86,7.632000000000001,792.6999999999999,,68.97,14.02,0,,,,,
2024-02-25,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.7,-2.2,11.9,0.1,,5.2,9.395999999999999,1025.7,,87.53,10.18,0,,,,,
2024-02-26,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-1.56,-4.82,1.88,0.02,,4.176,6.588,793.5,,77.54,6.49,0,,,,,
2024-02-26,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.1,0.3,9.7,1.8,,5.5,10.332,1024.7,,85.56,9.73,0,,,,,
2024-02-27,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,1.51,-3.59,6.84,0.01,,4.428,8.712,793.1999999999999,,75.62,14.46,0,,,,,
2024-02-27,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.8,1.4,13.7,2.0,,4.9,8.1,1022.6,,92.45,13.81,0,,,,,
2024-02-28,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,2.51,-1.37,7.59,0.01,,4.392,7.524,792.0999999999999,,74.55,15.72,0,,,,,
2024-02-28,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.8,3.6,18.7,0.0,,6.2,6.5520000000000005,1019.9,,90.08,11.69,0,,,,,
2024-02-29,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,2.26,-1.34,7.06,0.98,,4.104,7.74,791.5,,73.21,7.23,0,,,,,
2024-02-29,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.5,4.2,12.2,10.0,,4.5,10.908,1018.9,,86.8,5.64,0,,,,,
2024-03-01,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,1.12,-0.22,3.04,22.93,,4.356,9.036,789.4,,92.38,3.0,0,,,,,
2024-03-01,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.3,1.2,7.0,63.7,,2.7,13.860000000000001,1016.1,,94.15,3.52,0,,,,,
2024-03-02,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-0.01,-1.95,1.09,56.44,,7.092,14.904,780.0,,97.82,2.73,0,,,,,
2024-03-02,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.9,0.2,5.4,62.2,3.0,3.1,21.888,1005.2,,96.89,2.14,0,,,,,
2024-03-03,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-2.42,-4.23,-1.71,14.32,,3.492,5.976,783.1999999999999,,98.82,10.25,0,,,,,
2024-03-03,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.8,-0.8,3.0,11.1,1.0,3.4,17.784000000000002,1013.9,,93.96,3.68,0,,,,,
2024-03-04,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-4.57,-9.82,0.32,0.7,,3.168,6.12,789.9,,78.42,18.2,0,,,,,
2024-03-04,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.8,-2.2,8.7,0.2,,5.3,7.776000000000001,1021.9,,82.79,18.26,0,,,,,
2024-03-05,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-3.49,-11.89,5.15,0.0,,5.6160000000000005,9.107999999999999,791.5999999999999,,63.9,18.87,0,,,,,
2024-03-05,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.3,-2.1,14.7,0.0,,5.7,11.556000000000001,1021.2,,73.38,20.9,0,,,,,
2024-03-06,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-0.69,-7.03,4.69,0.28,,4.572,8.1,789.9,,64.45,13.98,0,,,,,
2024-03-06,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.3,-1.0,15.7,0.5,,5.0,8.28,1017.3,,76.55,12.68,0,,,,,
2024-03-07,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,0.8,-3.12,4.78,0.72,,4.896000000000001,8.676,790.4000000000001,,73.19,13.08,0,,,,,
2024-03-07,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.4,2.3,13.7,2.8,,4.8,7.956,1019.4,,87.8,16.68,0,,,,,
2024-03-08,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,1.89,-3.59,8.11,0.0,,4.6080000000000005,7.668,791.9,,65.89,19.97,0,,,,,
2024-03-08,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.9,2.2,17.7,0.0,,5.5,6.336,1020.4,,81.67,20.31,0,,,,,
