nasa_tavg,nasa_tmin,nasa_tmax,nasa_prcp,nasa_wspd,nasa_wpgt,humidity,nasa_pres,solar_radiation,date,location_key,location_name,latitude,longitude,elevation_m
8.4,3.77,14.33,0.16,1.42,3.51,47.79,79.29,18.47,2018-03-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.96,-1.66,5.53,0.23,1.12,2.93,64.77,71.76,14.87,2018-03-08,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
5.67,0.93,11.42,0.91,1.84,2.89,73.96,79.35,16.84,2018-03-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.74,-2.24,5.57,0.5,1.26,2.98,78.56,71.76,13.05,2018-03-09,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
8.16,3.01,14.5,0.0,1.37,2.74,58.74,79.32,19.66,2018-03-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.02,-2.24,7.01,0.01,1.09,2.29,69.99,71.8,17.08,2018-03-10,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
9.23,1.78,16.43,0.0,1.52,2.83,53.08,79.18,18.93,2018-03-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.32,-2.54,8.73,0.06,1.31,2.8,64.54,71.75,16.05,2018-03-11,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
8.83,4.39,13.35,4.25,1.16,2.55,70.67,79.21,14.43,2018-03-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.54,-1.57,6.03,8.63,1.36,2.87,84.05,71.69,6.65,2018-03-12,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
8.12,4.54,13.11,19.74,1.71,4.26,79.19,79.07,6.3,2018-03-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.28,-1.9,3.85,16.27,1.77,4.69,93.6,71.52,6.57,2018-03-13,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
